#	Label	BJD_TDB	J.D.-2400000	rel_flux_T1	AIRMASS	JD_UTC
1	TOI3726v5-0001_R_bin4_out.fits	2460711.584574	60711.580773	0.122112	1.066183	2460711.580773
2	TOI3726v5-0003_R_bin4_out.fits	2460711.585945	60711.582145	0.121755	1.063581	2460711.582145
3	TOI3726v5-0004_R_bin4_out.fits	2460711.586560	60711.582760	0.122242	1.062435	2460711.582760
4	TOI3726v5-0005_R_bin4_out.fits	2460711.587172	60711.583372	0.121472	1.061305	2460711.583372
5	TOI3726v5-0006_R_bin4_out.fits	2460711.587785	60711.583985	0.122160	1.060188	2460711.583985
6	TOI3726v5-0010_R_bin4_out.fits	2460711.590240	60711.586440	0.121836	1.055838	2460711.586440
7	TOI3726v5-0011_R_bin4_out.fits	2460711.590855	60711.587055	0.122397	1.054780	2460711.587055
8	TOI3726v5-0012_R_bin4_out.fits	2460711.591468	60711.587668	0.122237	1.053737	2460711.587668
9	TOI3726v5-0013_R_bin4_out.fits	2460711.592085	60711.588286	0.121521	1.052698	2460711.588286
10	TOI3726v5-0014_R_bin4_out.fits	2460711.592703	60711.588903	0.122181	1.051672	2460711.588903
11	TOI3726v5-0015_R_bin4_out.fits	2460711.593317	60711.589517	0.121630	1.050664	2460711.589517
12	TOI3726v5-0016_R_bin4_out.fits	2460711.593931	60711.590131	0.122253	1.049668	2460711.590131
13	TOI3726v5-0017_R_bin4_out.fits	2460711.594544	60711.590745	0.122044	1.048686	2460711.590745
14	TOI3726v5-0018_R_bin4_out.fits	2460711.595158	60711.591358	0.121370	1.047714	2460711.591358
15	TOI3726v5-0019_R_bin4_out.fits	2460711.595771	60711.591972	0.121551	1.046756	2460711.591972
16	TOI3726v5-0020_R_bin4_out.fits	2460711.596383	60711.592584	0.122305	1.045810	2460711.592584
17	TOI3726v5-0021_R_bin4_out.fits	2460711.596997	60711.593198	0.121471	1.044875	2460711.593198
18	TOI3726v5-0023_R_bin4_out.fits	2460711.598225	60711.594426	0.121582	1.043038	2460711.594426
19	TOI3726v5-0025_R_bin4_out.fits	2460711.599453	60711.595654	0.121397	1.041248	2460711.595654
