#	Label	BJD_TDB	J.D.-2400000	rel_flux_T1	AIRMASS	JD_UTC
1	aligned_TOI3726-0001_R_bin4_out.fits	2460580.770766	60580.768584	0.164414	2.564772	2460580.768584
2	aligned_TOI3726-0002_R_bin4_out.fits	2460580.771501	60580.769320	0.162764	2.545014	2460580.769320
3	aligned_TOI3726-0003_R_bin4_out.fits	2460580.772249	60580.770067	0.164465	2.525246	2460580.770067
4	aligned_TOI3726-0004_R_bin4_out.fits	2460580.772982	60580.770800	0.164125	2.506175	2460580.770800
5	aligned_TOI3726-0005_R_bin4_out.fits	2460580.773713	60580.771531	0.162949	2.487430	2460580.771531
6	aligned_TOI3726-0006_R_bin4_out.fits	2460580.774447	60580.772265	0.163769	2.468903	2460580.772265
7	aligned_TOI3726-0007_R_bin4_out.fits	2460580.775180	60580.772998	0.164037	2.450679	2460580.772998
8	aligned_TOI3726-0008_R_bin4_out.fits	2460580.775913	60580.773731	0.162747	2.432730	2460580.773731
9	aligned_TOI3726-0009_R_bin4_out.fits	2460580.776645	60580.774463	0.167107	2.415067	2460580.774463
10	aligned_TOI3726-0010_R_bin4_out.fits	2460580.777376	60580.775194	0.163883	2.397694	2460580.775194
11	aligned_TOI3726-0011_R_bin4_out.fits	2460580.778108	60580.775926	0.165190	2.380569	2460580.775926
12	aligned_TOI3726-0012_R_bin4_out.fits	2460580.778839	60580.776657	0.164021	2.363703	2460580.776657
13	aligned_TOI3726-0013_R_bin4_out.fits	2460580.779572	60580.777390	0.163800	2.347035	2460580.777390
14	aligned_TOI3726-0014_R_bin4_out.fits	2460580.780314	60580.778131	0.162545	2.330416	2460580.778131
15	aligned_TOI3726-0015_R_bin4_out.fits	2460580.781047	60580.778864	0.164559	2.314233	2460580.778864
16	aligned_TOI3726-0016_R_bin4_out.fits	2460580.781779	60580.779596	0.162592	2.298309	2460580.779596
17	aligned_TOI3726-0017_R_bin4_out.fits	2460580.782510	60580.780328	0.163141	2.282620	2460580.780328
18	aligned_TOI3726-0018_R_bin4_out.fits	2460580.783243	60580.781060	0.162909	2.267122	2460580.781060
19	aligned_TOI3726-0019_R_bin4_out.fits	2460580.783974	60580.781791	0.163233	2.251888	2460580.781791
20	aligned_TOI3726-0020_R_bin4_out.fits	2460580.784706	60580.782524	0.164609	2.236830	2460580.782524
21	aligned_TOI3726-0021_R_bin4_out.fits	2460580.785440	60580.783257	0.165476	2.221965	2460580.783257
22	aligned_TOI3726-0022_R_bin4_out.fits	2460580.786174	60580.783991	0.164219	2.207301	2460580.783991
23	aligned_TOI3726-0023_R_bin4_out.fits	2460580.786909	60580.784726	0.163617	2.192812	2460580.784726
24	aligned_TOI3726-0024_R_bin4_out.fits	2460580.787643	60580.785460	0.165468	2.178547	2460580.785460
25	aligned_TOI3726-0025_R_bin4_out.fits	2460580.788376	60580.786193	0.165567	2.164479	2460580.786193
26	aligned_TOI3726-0026_R_bin4_out.fits	2460580.789111	60580.786928	0.163954	2.150593	2460580.786928
27	aligned_TOI3726-0027_R_bin4_out.fits	2460580.789845	60580.787662	0.163898	2.136892	2460580.787662
28	aligned_TOI3726-0028_R_bin4_out.fits	2460580.790578	60580.788395	0.164186	2.123401	2460580.788395
29	aligned_TOI3726-0029_R_bin4_out.fits	2460580.791312	60580.789128	0.164444	2.110086	2460580.789128
30	aligned_TOI3726-0030_R_bin4_out.fits	2460580.792045	60580.789862	0.163932	2.096953	2460580.789862
31	aligned_TOI3726-0031_R_bin4_out.fits	2460580.792780	60580.790596	0.164156	2.083966	2460580.790596
32	aligned_TOI3726-0032_R_bin4_out.fits	2460580.793515	60580.791331	0.164478	2.071154	2460580.791331
33	aligned_TOI3726-0034_R_bin4_out.fits	2460580.794984	60580.792800	0.164483	2.046036	2460580.792800
34	aligned_TOI3726-0036_R_bin4_out.fits	2460580.796451	60580.794267	0.164094	2.021610	2460580.794267
35	aligned_TOI3726-0042_R_bin4_out.fits	2460580.800858	60580.798674	0.164340	1.951897	2460580.798674
36	aligned_TOI3726-0043_R_bin4_out.fits	2460580.801593	60580.799409	0.163900	1.940792	2460580.799409
37	aligned_TOI3726-0044_R_bin4_out.fits	2460580.802326	60580.800141	0.164398	1.929848	2460580.800141
38	aligned_TOI3726-0046_R_bin4_out.fits	2460580.803797	60580.801613	0.164256	1.908288	2460580.801613
39	aligned_TOI3726-0048_R_bin4_out.fits	2460580.805272	60580.803088	0.164333	1.887208	2460580.803088
40	aligned_TOI3726-0050_R_bin4_out.fits	2460580.806747	60580.804562	0.163904	1.866646	2460580.804562
41	aligned_TOI3726-0051_R_bin4_out.fits	2460580.807483	60580.805298	0.164385	1.856578	2460580.805298
42	aligned_TOI3726-0052_R_bin4_out.fits	2460580.808218	60580.806033	0.163886	1.846636	2460580.806033
43	aligned_TOI3726-0053_R_bin4_out.fits	2460580.808954	60580.806769	0.164198	1.836812	2460580.806769
44	aligned_TOI3726-0058_R_bin4_out.fits	2460580.812644	60580.810458	0.164066	1.789287	2460580.810458
45	aligned_TOI3726-0059_R_bin4_out.fits	2460580.813383	60580.811198	0.163996	1.780098	2460580.811198
46	aligned_TOI3726-0061_R_bin4_out.fits	2460580.814860	60580.812675	0.164500	1.762075	2460580.812675
47	aligned_TOI3726-0064_R_bin4_out.fits	2460580.817063	60580.814877	0.163968	1.735971	2460580.814877
48	aligned_TOI3726-0065_R_bin4_out.fits	2460580.817796	60580.815610	0.164279	1.727480	2460580.815610
49	aligned_TOI3726-0067_R_bin4_out.fits	2460580.819265	60580.817079	0.164336	1.710771	2460580.817079
50	aligned_TOI3726-0070_R_bin4_out.fits	2460580.821474	60580.819287	0.164202	1.686350	2460580.819287
51	aligned_TOI3726-0071_R_bin4_out.fits	2460580.822208	60580.820022	0.163708	1.678414	2460580.820022
52	aligned_TOI3726-0078_R_bin4_out.fits	2460580.827347	60580.825160	0.163998	1.625327	2460580.825160
53	aligned_TOI3726-0079_R_bin4_out.fits	2460580.828081	60580.825894	0.164518	1.618078	2460580.825894
54	aligned_TOI3726-0082_R_bin4_out.fits	2460580.830286	60580.828099	0.164480	1.596769	2460580.828099
55	aligned_TOI3726-0084_R_bin4_out.fits	2460580.831756	60580.829569	0.164537	1.582960	2460580.829569
56	aligned_TOI3726-0085_R_bin4_out.fits	2460580.832489	60580.830302	0.164230	1.576179	2460580.830302
57	aligned_TOI3726-0086_R_bin4_out.fits	2460580.833229	60580.831041	0.163613	1.569417	2460580.831041
58	aligned_TOI3726-0087_R_bin4_out.fits	2460580.833968	60580.831780	0.163673	1.562733	2460580.831780
59	aligned_TOI3726-0088_R_bin4_out.fits	2460580.834700	60580.832513	0.164167	1.556178	2460580.832513
60	aligned_TOI3726-0091_R_bin4_out.fits	2460580.836895	60580.834708	0.163798	1.536955	2460580.834708
61	aligned_TOI3726-0095_R_bin4_out.fits	2460580.839830	60580.837642	0.163534	1.512197	2460580.837642
62	aligned_TOI3726-0101_R_bin4_out.fits	2460580.844219	60580.842031	0.163847	1.477075	2460580.842031
63	aligned_TOI3726-0103_R_bin4_out.fits	2460580.845681	60580.843492	0.163437	1.465862	2460580.843492
64	aligned_TOI3726-0106_R_bin4_out.fits	2460580.847875	60580.845686	0.162552	1.449460	2460580.845686
