#	Label	BJD_TDB	J.D.-2400000	rel_flux_T1	AIRMASS	JD_UTC
1	TOI3726v2-0143_L_bin4_out.fits	2460609.834555	60609.829981	0.099246	1.138336	2460609.829981
2	TOI3726v2-0144_L_bin4_out.fits	2460609.835183	60609.830609	0.098722	1.136426	2460609.830609
3	TOI3726v2-0145_L_bin4_out.fits	2460609.835800	60609.831226	0.099162	1.134566	2460609.831226
4	TOI3726v2-0146_L_bin4_out.fits	2460609.836416	60609.831842	0.099228	1.132724	2460609.831842
5	TOI3726v2-0147_L_bin4_out.fits	2460609.837033	60609.832459	0.099209	1.130897	2460609.832459
6	TOI3726v2-0149_L_bin4_out.fits	2460609.838269	60609.833694	0.098921	1.127290	2460609.833694
7	TOI3726v2-0150_L_bin4_out.fits	2460609.838885	60609.834310	0.099309	1.125514	2460609.834310
8	TOI3726v2-0151_L_bin4_out.fits	2460609.839502	60609.834927	0.099330	1.123753	2460609.834927
9	TOI3726v2-0152_L_bin4_out.fits	2460609.840120	60609.835545	0.099216	1.122004	2460609.835545
10	TOI3726v2-0153_L_bin4_out.fits	2460609.840737	60609.836163	0.098783	1.120273	2460609.836163
11	TOI3726v2-0155_L_bin4_out.fits	2460609.841972	60609.837397	0.099184	1.116861	2460609.837397
12	TOI3726v2-0156_L_bin4_out.fits	2460609.842588	60609.838013	0.099219	1.115181	2460609.838013
13	TOI3726v2-0157_L_bin4_out.fits	2460609.843205	60609.838630	0.098719	1.113515	2460609.838630
14	TOI3726v2-0158_L_bin4_out.fits	2460609.843821	60609.839246	0.099041	1.111865	2460609.839246
15	TOI3726v2-0159_L_bin4_out.fits	2460609.844438	60609.839863	0.098858	1.110231	2460609.839863
16	TOI3726v2-0160_L_bin4_out.fits	2460609.845055	60609.840480	0.099378	1.108609	2460609.840480
17	TOI3726v2-0162_L_bin4_out.fits	2460609.846290	60609.841715	0.098792	1.105412	2460609.841715
18	TOI3726v2-0163_L_bin4_out.fits	2460609.846907	60609.842332	0.099054	1.103836	2460609.842332
19	TOI3726v2-0164_L_bin4_out.fits	2460609.847524	60609.842949	0.098810	1.102277	2460609.842949
20	TOI3726v2-0166_L_bin4_out.fits	2460609.848756	60609.844181	0.098875	1.099206	2460609.844181
21	TOI3726v2-0167_L_bin4_out.fits	2460609.849374	60609.844799	0.099098	1.097688	2460609.844799
22	TOI3726v2-0168_L_bin4_out.fits	2460609.849991	60609.845416	0.099396	1.096187	2460609.845416
23	TOI3726v2-0170_L_bin4_out.fits	2460609.851224	60609.846649	0.098807	1.093231	2460609.846649
24	TOI3726v2-0173_L_bin4_out.fits	2460609.853077	60609.848501	0.099055	1.088897	2460609.848501
25	TOI3726v2-0175_L_bin4_out.fits	2460609.854309	60609.849733	0.099033	1.086086	2460609.849733
26	TOI3726v2-0177_L_bin4_out.fits	2460609.855560	60609.850984	0.098725	1.083289	2460609.850984
27	TOI3726v2-0179_L_bin4_out.fits	2460609.856815	60609.852240	0.098991	1.080539	2460609.852240
28	TOI3726v2-0180_L_bin4_out.fits	2460609.857442	60609.852866	0.099006	1.079187	2460609.852866
29	TOI3726v2-0181_L_bin4_out.fits	2460609.858070	60609.853495	0.098836	1.077847	2460609.853495
30	TOI3726v2-0182_L_bin4_out.fits	2460609.858699	60609.854123	0.099397	1.076521	2460609.854123
31	TOI3726v2-0183_L_bin4_out.fits	2460609.859325	60609.854749	0.098938	1.075213	2460609.854749
32	TOI3726v2-0185_L_bin4_out.fits	2460609.860574	60609.855998	0.099348	1.072645	2460609.855998
33	TOI3726v2-0186_L_bin4_out.fits	2460609.861199	60609.856623	0.099330	1.071380	2460609.856623
34	TOI3726v2-0193_L_bin4_out.fits	2460609.865589	60609.861013	0.099395	1.062879	2460609.861013
35	TOI3726v2-0194_L_bin4_out.fits	2460609.866221	60609.861644	0.098837	1.061709	2460609.861644
36	TOI3726v2-0195_L_bin4_out.fits	2460609.866850	60609.862273	0.098946	1.060558	2460609.862273
37	TOI3726v2-0196_L_bin4_out.fits	2460609.867479	60609.862903	0.099098	1.059419	2460609.862903
38	TOI3726v2-0197_L_bin4_out.fits	2460609.868112	60609.863536	0.099152	1.058288	2460609.863536
39	TOI3726v2-0198_L_bin4_out.fits	2460609.868740	60609.864164	0.099311	1.057178	2460609.864164
40	TOI3726v2-0199_L_bin4_out.fits	2460609.869369	60609.864792	0.098942	1.056080	2460609.864792
41	TOI3726v2-0200_L_bin4_out.fits	2460609.869998	60609.865422	0.099270	1.054994	2460609.865422
42	TOI3726v2-0202_L_bin4_out.fits	2460609.871263	60609.866686	0.099084	1.052850	2460609.866686
43	TOI3726v2-0203_L_bin4_out.fits	2460609.871891	60609.867314	0.099387	1.051805	2460609.867314
44	TOI3726v2-0205_L_bin4_out.fits	2460609.873155	60609.868579	0.099101	1.049739	2460609.868579
45	TOI3726v2-0206_L_bin4_out.fits	2460609.873775	60609.869198	0.098781	1.048745	2460609.869198
46	TOI3726v2-0207_L_bin4_out.fits	2460609.874394	60609.869817	0.098897	1.047766	2460609.869817
47	TOI3726v2-0208_L_bin4_out.fits	2460609.875017	60609.870440	0.098905	1.046791	2460609.870440
48	TOI3726v2-0209_L_bin4_out.fits	2460609.875634	60609.871057	0.098897	1.045839	2460609.871057
49	TOI3726v2-0210_L_bin4_out.fits	2460609.876252	60609.871675	0.099172	1.044896	2460609.871675
50	TOI3726v2-0211_L_bin4_out.fits	2460609.876871	60609.872294	0.099105	1.043964	2460609.872294
51	TOI3726v2-0212_L_bin4_out.fits	2460609.877490	60609.872912	0.098719	1.043045	2460609.872912
52	TOI3726v2-0213_L_bin4_out.fits	2460609.878108	60609.873531	0.098922	1.042138	2460609.873531
53	TOI3726v2-0215_L_bin4_out.fits	2460609.879343	60609.874765	0.098823	1.040362	2460609.874765
54	TOI3726v2-0218_L_bin4_out.fits	2460609.881198	60609.876621	0.098761	1.037781	2460609.876621
55	TOI3726v2-0219_L_bin4_out.fits	2460609.881816	60609.877239	0.099314	1.036945	2460609.877239
56	TOI3726v2-0220_L_bin4_out.fits	2460609.882435	60609.877857	0.098717	1.036119	2460609.877857
57	TOI3726v2-0221_L_bin4_out.fits	2460609.883053	60609.878475	0.099363	1.035306	2460609.878475
58	TOI3726v2-0222_L_bin4_out.fits	2460609.883672	60609.879095	0.099128	1.034503	2460609.879095
59	TOI3726v2-0223_L_bin4_out.fits	2460609.884289	60609.879711	0.099296	1.033714	2460609.879711
60	TOI3726v2-0225_L_bin4_out.fits	2460609.885523	60609.880945	0.098691	1.032172	2460609.880945
61	TOI3726v2-0226_L_bin4_out.fits	2460609.886141	60609.881563	0.098598	1.031416	2460609.881563
62	TOI3726v2-0229_L_bin4_out.fits	2460609.887994	60609.883416	0.098759	1.029216	2460609.883416
63	TOI3726v2-0230_L_bin4_out.fits	2460609.888611	60609.884033	0.098408	1.028507	2460609.884033
64	TOI3726v2-0232_L_bin4_out.fits	2460609.889845	60609.885267	0.098969	1.027121	2460609.885267
65	TOI3726v2-0233_L_bin4_out.fits	2460609.890461	60609.885883	0.098312	1.026446	2460609.885883
66	TOI3726v2-0234_L_bin4_out.fits	2460609.891076	60609.886498	0.098565	1.025783	2460609.886498
67	TOI3726v2-0239_L_bin4_out.fits	2460609.894163	60609.889585	0.098322	1.022619	2460609.889585
68	TOI3726v2-0241_L_bin4_out.fits	2460609.895404	60609.890825	0.098309	1.021425	2460609.890825
69	TOI3726v2-0242_L_bin4_out.fits	2460609.896021	60609.891442	0.098348	1.020848	2460609.891442
70	TOI3726v2-0243_L_bin4_out.fits	2460609.896639	60609.892060	0.097712	1.020280	2460609.892060
71	TOI3726v2-0244_L_bin4_out.fits	2460609.897256	60609.892678	0.098115	1.019724	2460609.892678
72	TOI3726v2-0245_L_bin4_out.fits	2460609.897872	60609.893294	0.098123	1.019179	2460609.893294
73	TOI3726v2-0246_L_bin4_out.fits	2460609.898488	60609.893910	0.097523	1.018645	2460609.893910
74	TOI3726v2-0247_L_bin4_out.fits	2460609.899105	60609.894527	0.097682	1.018121	2460609.894527
75	TOI3726v2-0248_L_bin4_out.fits	2460609.899722	60609.895144	0.097317	1.017608	2460609.895144
76	TOI3726v2-0249_L_bin4_out.fits	2460609.900339	60609.895760	0.097250	1.017106	2460609.895760
77	TOI3726v2-0252_L_bin4_out.fits	2460609.902192	60609.897613	0.097278	1.015660	2460609.897613
78	TOI3726v2-0254_L_bin4_out.fits	2460609.903425	60609.898846	0.097391	1.014751	2460609.898846
79	TOI3726v2-0258_L_bin4_out.fits	2460609.905891	60609.901312	0.096961	1.013058	2460609.901312
80	TOI3726v2-0259_L_bin4_out.fits	2460609.906509	60609.901930	0.096794	1.012660	2460609.901930
81	TOI3726v2-0261_L_bin4_out.fits	2460609.907744	60609.903165	0.096578	1.011896	2460609.903165
82	TOI3726v2-0262_L_bin4_out.fits	2460609.908360	60609.903781	0.096658	1.011531	2460609.903781
83	TOI3726v2-0264_L_bin4_out.fits	2460609.909595	60609.905015	0.096693	1.010829	2460609.905015
84	TOI3726v2-0265_L_bin4_out.fits	2460609.910210	60609.905631	0.096534	1.010495	2460609.905631
85	TOI3726v2-0266_L_bin4_out.fits	2460609.910827	60609.906247	0.096864	1.010170	2460609.906247
86	TOI3726v2-0267_L_bin4_out.fits	2460609.911445	60609.906865	0.096997	1.009856	2460609.906865
87	TOI3726v2-0268_L_bin4_out.fits	2460609.912062	60609.907482	0.096600	1.009551	2460609.907482
88	TOI3726v2-0269_L_bin4_out.fits	2460609.912679	60609.908100	0.096365	1.009257	2460609.908100
89	TOI3726v2-0271_L_bin4_out.fits	2460609.913914	60609.909334	0.096248	1.008700	2460609.909334
90	TOI3726v2-0272_L_bin4_out.fits	2460609.914531	60609.909951	0.096909	1.008437	2460609.909951
91	TOI3726v2-0273_L_bin4_out.fits	2460609.915147	60609.910567	0.096856	1.008185	2460609.910567
92	TOI3726v2-0276_L_bin4_out.fits	2460609.916997	60609.912417	0.096512	1.007488	2460609.912417
93	TOI3726v2-0279_L_bin4_out.fits	2460609.918849	60609.914269	0.096430	1.006882	2460609.914269
94	TOI3726v2-0280_L_bin4_out.fits	2460609.919465	60609.914885	0.096815	1.006700	2460609.914885
95	TOI3726v2-0281_L_bin4_out.fits	2460609.920097	60609.915517	0.096410	1.006525	2460609.915517
96	TOI3726v2-0282_L_bin4_out.fits	2460609.920714	60609.916134	0.096739	1.006364	2460609.916134
97	TOI3726v2-0283_L_bin4_out.fits	2460609.921331	60609.916751	0.096471	1.006213	2460609.916751
98	TOI3726v2-0284_L_bin4_out.fits	2460609.921951	60609.917371	0.096439	1.006072	2460609.917371
99	TOI3726v2-0285_L_bin4_out.fits	2460609.922571	60609.917990	0.096444	1.005940	2460609.917990
100	TOI3726v2-0286_L_bin4_out.fits	2460609.923189	60609.918609	0.096437	1.005820	2460609.918609
101	TOI3726v2-0287_L_bin4_out.fits	2460609.923810	60609.919230	0.096532	1.005709	2460609.919230
102	TOI3726v2-0288_L_bin4_out.fits	2460609.924429	60609.919849	0.096311	1.005608	2460609.919849
103	TOI3726v2-0289_L_bin4_out.fits	2460609.925048	60609.920468	0.096699	1.005518	2460609.920468
104	TOI3726v2-0291_L_bin4_out.fits	2460609.926285	60609.921704	0.096396	1.005368	2460609.921704
105	TOI3726v2-0293_L_bin4_out.fits	2460609.927523	60609.922943	0.096518	1.005259	2460609.922943
