#	Label	BJD_TDB	J.D.-2400000	rel_flux_T1	AIRMASS	JD_UTC
1	TOI3726v2-0143_L_bin4_out.fits	2460609.834555	60609.829981	0.091443	1.138336	2460609.829981
2	TOI3726v2-0144_L_bin4_out.fits	2460609.835183	60609.830609	0.090931	1.136426	2460609.830609
3	TOI3726v2-0145_L_bin4_out.fits	2460609.835800	60609.831226	0.091361	1.134566	2460609.831226
4	TOI3726v2-0146_L_bin4_out.fits	2460609.836416	60609.831842	0.091469	1.132724	2460609.831842
5	TOI3726v2-0147_L_bin4_out.fits	2460609.837033	60609.832459	0.091347	1.130897	2460609.832459
6	TOI3726v2-0149_L_bin4_out.fits	2460609.838269	60609.833694	0.091195	1.127290	2460609.833694
7	TOI3726v2-0150_L_bin4_out.fits	2460609.838885	60609.834310	0.091475	1.125514	2460609.834310
8	TOI3726v2-0151_L_bin4_out.fits	2460609.839502	60609.834927	0.091625	1.123753	2460609.834927
9	TOI3726v2-0152_L_bin4_out.fits	2460609.840120	60609.835545	0.091342	1.122004	2460609.835545
10	TOI3726v2-0153_L_bin4_out.fits	2460609.840737	60609.836163	0.091044	1.120273	2460609.836163
11	TOI3726v2-0155_L_bin4_out.fits	2460609.841972	60609.837397	0.091285	1.116861	2460609.837397
12	TOI3726v2-0156_L_bin4_out.fits	2460609.842588	60609.838013	0.091531	1.115181	2460609.838013
13	TOI3726v2-0158_L_bin4_out.fits	2460609.843821	60609.839246	0.091272	1.111865	2460609.839246
14	TOI3726v2-0159_L_bin4_out.fits	2460609.844438	60609.839863	0.091125	1.110231	2460609.839863
15	TOI3726v2-0160_L_bin4_out.fits	2460609.845055	60609.840480	0.091568	1.108609	2460609.840480
16	TOI3726v2-0162_L_bin4_out.fits	2460609.846290	60609.841715	0.091132	1.105412	2460609.841715
17	TOI3726v2-0163_L_bin4_out.fits	2460609.846907	60609.842332	0.091231	1.103836	2460609.842332
18	TOI3726v2-0164_L_bin4_out.fits	2460609.847524	60609.842949	0.091124	1.102277	2460609.842949
19	TOI3726v2-0166_L_bin4_out.fits	2460609.848756	60609.844181	0.091111	1.099206	2460609.844181
20	TOI3726v2-0167_L_bin4_out.fits	2460609.849374	60609.844799	0.091361	1.097688	2460609.844799
21	TOI3726v2-0168_L_bin4_out.fits	2460609.849991	60609.845416	0.091571	1.096187	2460609.845416
22	TOI3726v2-0170_L_bin4_out.fits	2460609.851224	60609.846649	0.091065	1.093231	2460609.846649
23	TOI3726v2-0173_L_bin4_out.fits	2460609.853077	60609.848501	0.091228	1.088897	2460609.848501
24	TOI3726v2-0175_L_bin4_out.fits	2460609.854309	60609.849733	0.091237	1.086086	2460609.849733
25	TOI3726v2-0177_L_bin4_out.fits	2460609.855560	60609.850984	0.091011	1.083289	2460609.850984
26	TOI3726v2-0179_L_bin4_out.fits	2460609.856815	60609.852240	0.091244	1.080539	2460609.852240
27	TOI3726v2-0180_L_bin4_out.fits	2460609.857442	60609.852866	0.091225	1.079187	2460609.852866
28	TOI3726v2-0181_L_bin4_out.fits	2460609.858070	60609.853495	0.091103	1.077847	2460609.853495
29	TOI3726v2-0183_L_bin4_out.fits	2460609.859325	60609.854749	0.091219	1.075213	2460609.854749
30	TOI3726v2-0185_L_bin4_out.fits	2460609.860574	60609.855998	0.091471	1.072645	2460609.855998
31	TOI3726v2-0186_L_bin4_out.fits	2460609.861199	60609.856623	0.091486	1.071380	2460609.856623
32	TOI3726v2-0188_L_bin4_out.fits	2460609.862452	60609.857876	0.090952	1.068885	2460609.857876
33	TOI3726v2-0192_L_bin4_out.fits	2460609.864960	60609.860384	0.091620	1.064055	2460609.860384
34	TOI3726v2-0193_L_bin4_out.fits	2460609.865589	60609.861013	0.091531	1.062879	2460609.861013
35	TOI3726v2-0194_L_bin4_out.fits	2460609.866221	60609.861644	0.091047	1.061709	2460609.861644
36	TOI3726v2-0195_L_bin4_out.fits	2460609.866850	60609.862273	0.091046	1.060558	2460609.862273
37	TOI3726v2-0196_L_bin4_out.fits	2460609.867479	60609.862903	0.091361	1.059419	2460609.862903
38	TOI3726v2-0197_L_bin4_out.fits	2460609.868112	60609.863536	0.091277	1.058288	2460609.863536
39	TOI3726v2-0198_L_bin4_out.fits	2460609.868740	60609.864164	0.091485	1.057178	2460609.864164
40	TOI3726v2-0199_L_bin4_out.fits	2460609.869369	60609.864792	0.091147	1.056080	2460609.864792
41	TOI3726v2-0200_L_bin4_out.fits	2460609.869998	60609.865422	0.091313	1.054994	2460609.865422
42	TOI3726v2-0202_L_bin4_out.fits	2460609.871263	60609.866686	0.091247	1.052850	2460609.866686
43	TOI3726v2-0203_L_bin4_out.fits	2460609.871891	60609.867314	0.091586	1.051805	2460609.867314
44	TOI3726v2-0205_L_bin4_out.fits	2460609.873155	60609.868579	0.091248	1.049739	2460609.868579
45	TOI3726v2-0206_L_bin4_out.fits	2460609.873775	60609.869198	0.091036	1.048745	2460609.869198
46	TOI3726v2-0207_L_bin4_out.fits	2460609.874394	60609.869817	0.091074	1.047766	2460609.869817
47	TOI3726v2-0208_L_bin4_out.fits	2460609.875017	60609.870440	0.091102	1.046791	2460609.870440
48	TOI3726v2-0209_L_bin4_out.fits	2460609.875634	60609.871057	0.091102	1.045839	2460609.871057
49	TOI3726v2-0210_L_bin4_out.fits	2460609.876252	60609.871675	0.091365	1.044896	2460609.871675
50	TOI3726v2-0211_L_bin4_out.fits	2460609.876871	60609.872294	0.091250	1.043964	2460609.872294
51	TOI3726v2-0212_L_bin4_out.fits	2460609.877490	60609.872912	0.090965	1.043045	2460609.872912
52	TOI3726v2-0213_L_bin4_out.fits	2460609.878108	60609.873531	0.091081	1.042138	2460609.873531
53	TOI3726v2-0215_L_bin4_out.fits	2460609.879343	60609.874765	0.090981	1.040362	2460609.874765
54	TOI3726v2-0218_L_bin4_out.fits	2460609.881198	60609.876621	0.090993	1.037781	2460609.876621
55	TOI3726v2-0219_L_bin4_out.fits	2460609.881816	60609.877239	0.091426	1.036945	2460609.877239
56	TOI3726v2-0220_L_bin4_out.fits	2460609.882435	60609.877857	0.090923	1.036119	2460609.877857
57	TOI3726v2-0222_L_bin4_out.fits	2460609.883672	60609.879095	0.091259	1.034503	2460609.879095
58	TOI3726v2-0223_L_bin4_out.fits	2460609.884289	60609.879711	0.091514	1.033714	2460609.879711
59	TOI3726v2-0225_L_bin4_out.fits	2460609.885523	60609.880945	0.090872	1.032172	2460609.880945
60	TOI3726v2-0226_L_bin4_out.fits	2460609.886141	60609.881563	0.090858	1.031416	2460609.881563
61	TOI3726v2-0229_L_bin4_out.fits	2460609.887994	60609.883416	0.091015	1.029216	2460609.883416
62	TOI3726v2-0232_L_bin4_out.fits	2460609.889845	60609.885267	0.091149	1.027121	2460609.885267
63	TOI3726v2-0233_L_bin4_out.fits	2460609.890461	60609.885883	0.090595	1.026446	2460609.885883
64	TOI3726v2-0234_L_bin4_out.fits	2460609.891076	60609.886498	0.090726	1.025783	2460609.886498
65	TOI3726v2-0238_L_bin4_out.fits	2460609.893546	60609.888968	0.090257	1.023230	2460609.888968
66	TOI3726v2-0239_L_bin4_out.fits	2460609.894163	60609.889585	0.090580	1.022619	2460609.889585
67	TOI3726v2-0241_L_bin4_out.fits	2460609.895404	60609.890825	0.090567	1.021425	2460609.890825
68	TOI3726v2-0242_L_bin4_out.fits	2460609.896021	60609.891442	0.090605	1.020848	2460609.891442
69	TOI3726v2-0243_L_bin4_out.fits	2460609.896639	60609.892060	0.090067	1.020280	2460609.892060
70	TOI3726v2-0244_L_bin4_out.fits	2460609.897256	60609.892678	0.090292	1.019724	2460609.892678
71	TOI3726v2-0245_L_bin4_out.fits	2460609.897872	60609.893294	0.090294	1.019179	2460609.893294
72	TOI3726v2-0246_L_bin4_out.fits	2460609.898488	60609.893910	0.089716	1.018645	2460609.893910
73	TOI3726v2-0247_L_bin4_out.fits	2460609.899105	60609.894527	0.090013	1.018121	2460609.894527
74	TOI3726v2-0248_L_bin4_out.fits	2460609.899722	60609.895144	0.089694	1.017608	2460609.895144
75	TOI3726v2-0249_L_bin4_out.fits	2460609.900339	60609.895760	0.089556	1.017106	2460609.895760
76	TOI3726v2-0250_L_bin4_out.fits	2460609.900956	60609.896377	0.089447	1.016614	2460609.896377
77	TOI3726v2-0251_L_bin4_out.fits	2460609.901575	60609.896996	0.089380	1.016131	2460609.896996
78	TOI3726v2-0252_L_bin4_out.fits	2460609.902192	60609.897613	0.089743	1.015660	2460609.897613
79	TOI3726v2-0254_L_bin4_out.fits	2460609.903425	60609.898846	0.089677	1.014751	2460609.898846
80	TOI3726v2-0258_L_bin4_out.fits	2460609.905891	60609.901312	0.089255	1.013058	2460609.901312
81	TOI3726v2-0259_L_bin4_out.fits	2460609.906509	60609.901930	0.089198	1.012660	2460609.901930
82	TOI3726v2-0261_L_bin4_out.fits	2460609.907744	60609.903165	0.089046	1.011896	2460609.903165
83	TOI3726v2-0262_L_bin4_out.fits	2460609.908360	60609.903781	0.089012	1.011531	2460609.903781
84	TOI3726v2-0264_L_bin4_out.fits	2460609.909595	60609.905015	0.089089	1.010829	2460609.905015
85	TOI3726v2-0265_L_bin4_out.fits	2460609.910210	60609.905631	0.088811	1.010495	2460609.905631
86	TOI3726v2-0266_L_bin4_out.fits	2460609.910827	60609.906247	0.089291	1.010170	2460609.906247
87	TOI3726v2-0267_L_bin4_out.fits	2460609.911445	60609.906865	0.089374	1.009856	2460609.906865
88	TOI3726v2-0268_L_bin4_out.fits	2460609.912062	60609.907482	0.088969	1.009551	2460609.907482
89	TOI3726v2-0269_L_bin4_out.fits	2460609.912679	60609.908100	0.088764	1.009257	2460609.908100
90	TOI3726v2-0271_L_bin4_out.fits	2460609.913914	60609.909334	0.088665	1.008700	2460609.909334
91	TOI3726v2-0272_L_bin4_out.fits	2460609.914531	60609.909951	0.089283	1.008437	2460609.909951
92	TOI3726v2-0273_L_bin4_out.fits	2460609.915147	60609.910567	0.089280	1.008185	2460609.910567
93	TOI3726v2-0276_L_bin4_out.fits	2460609.916997	60609.912417	0.088883	1.007488	2460609.912417
94	TOI3726v2-0278_L_bin4_out.fits	2460609.918232	60609.913652	0.089256	1.007073	2460609.913652
95	TOI3726v2-0279_L_bin4_out.fits	2460609.918849	60609.914269	0.088883	1.006882	2460609.914269
96	TOI3726v2-0280_L_bin4_out.fits	2460609.919465	60609.914885	0.089165	1.006700	2460609.914885
97	TOI3726v2-0281_L_bin4_out.fits	2460609.920097	60609.915517	0.088834	1.006525	2460609.915517
98	TOI3726v2-0282_L_bin4_out.fits	2460609.920714	60609.916134	0.089136	1.006364	2460609.916134
99	TOI3726v2-0283_L_bin4_out.fits	2460609.921331	60609.916751	0.088868	1.006213	2460609.916751
100	TOI3726v2-0284_L_bin4_out.fits	2460609.921951	60609.917371	0.088896	1.006072	2460609.917371
